Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::_Uninitialized_backout_al<std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >::_Emplace_back<std::vector<int,std::allocator<int> > >",57,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> > >::max_size",602,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::underflow",17,0.01,0.00,0.04,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Draw",16,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"load_assets",1,1.29,0.00,109.00,0.01,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Mylast",80,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > > > >",602,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"set_color",34,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Primitive_Instruction::Primitive_Instruction",500,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Generic::`default constructor closure'",50,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::__autoclassinit2",1,0.00,0.00,0.01,0.01,"Project_Valerian.exe",
"FC_MapFind",75,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Getpfirst",47,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::push_back",153,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Swap_all",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::_Orphan_range",384,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >::_Min",241,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_Draw",34,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"Game_Library::Game_Library",1,16.17,0.00,"1,366.89",0.01,"Project_Valerian.exe",
"std::_Unchecked<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *>",633,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Object_Diagnostic::`default constructor closure'",2,0.00,0.00,0.11,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::basic_filebuf<char,std::char_traits<char> >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Orphan_all",16,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::max_size",28,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Emplace_reallocate<std::vector<int,std::allocator<int> > const &>",9,0.01,0.00,0.07,0.00,"Project_Valerian.exe",
"Scene_Graph::Draw_Background",1,0.00,0.00,0.27,0.01,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::_Lock",106,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI::UI",1,0.18,0.00,14.96,0.01,"Project_Valerian.exe",
"_onexit",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Generic::UI_Component_Generic",162,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_Init",15,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::_Umove_if_noexcept1",13,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"Draw_System::Draw",1,0.01,0.00,1.12,0.01,"Project_Valerian.exe",
"FC_GetGlyphCacheLevel",108,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__isa_available_init",1,0.00,0.00,0.01,0.01,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::_Change_array",13,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"UI_Component_Message_Stream::Draw",1,0.01,0.00,0.48,0.01,"Project_Valerian.exe",
"std::_Copy_memmove<Coordinate *,Coordinate *>",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::back",42,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::_Alloc_proxy",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy<int *,int *,std::allocator<int> >",48,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?_Init@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXXZ",24,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Get_data",514,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Job_Template::~Job_Template",54,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Generic::Size_Panel_Headers",8,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::~_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >",129,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"U8_strdup",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Uninitialized_backout_al<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >",211,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >::_Vector_alloc<std::_Vec_base_types<int,std::allocator<int> > >",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::_Myproxy",48,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Stats_Component::Adjust_Stat",156,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::`scalar deleting destructor'",105,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_move<Coordinate *,Coordinate *,std::allocator<Coordinate> >",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Projectile_Template::~Projectile_Template",53,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Buyheadnode",1,0.00,0.00,0.02,0.01,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Add_Text_Job_To_Render_Cycle",33,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"AI_Movement_Component::Return_World_Pos",605,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::__autoclassinit2",16,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?gptr@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IBEPADXZ",79,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"FC_GetStringASCII",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Load_Item_Templates",1,0.05,0.00,4.26,0.01,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::open",8,0.04,0.00,0.39,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<int>,std::_Vector_val<std::_Simple_types<int> >,1>::_Get_first","1,755",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >,std::_Vector_val<std::_Simple_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >,1>::_Get_first",422,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Release",211,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Destroy_range<std::allocator<int> >",264,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"strcpy_s",5,0.00,0.00,0.00,0.00,"ucrtbased.dll",
"UI_Component_Message_Stream::~UI_Component_Message_Stream",8,0.06,0.00,0.64,0.00,"Project_Valerian.exe",
"Render_Component::Render_Component",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>::_Get_first",463,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Input::Message_Input",12,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Swap_all",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"??1?$basic_streambuf@DU?$char_traits@D@std@@@std@@UAE@XZ",8,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"Draw_System::Text_Instruction::Text_Instruction",33,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::_Unlock",106,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Change_array",9,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Ptr_move_cat<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::basic_string<char,std::char_traits<char>,std::allocator<char> > >",654,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >::_Myend",43,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::emplace_back<std::vector<int,std::allocator<int> > const &>",24,0.01,0.00,0.03,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::size",17,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Myend",43,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::operator=",122,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::_Swap_all",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > &>",339,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Make_Button",32,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Free_proxy",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::Add_Multisprite_Render_Job_To_Render_Cycle",368,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy_al_unchecked<std::vector<int,std::allocator<int> > *,std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >",1,0.00,0.00,0.14,0.00,"Project_Valerian.exe",
"std::_Get_size_of_n<16>",221,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Generic::Create_Panel_Header",12,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"FC_RectUnion",40,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Myend",47,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Umove_if_noexcept1",9,0.00,0.00,0.03,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy_al_unchecked<int,int,std::allocator<int> >",48,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Distance1<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *>",98,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Umove_if_noexcept1",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<int>","1,800",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<UI_Component_Graphic_Button *,std::allocator<UI_Component_Graphic_Button> >::_Emplace_back<UI_Component_Graphic_Button>",44,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>,1>::_Get_first",396,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_file_policy::set_commode",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Stats_Component::Return_Stat_Value","1,103",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::_Calculate_growth",13,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> *>",924,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::_Myfirst",32,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >::_Lrotate",76,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >",352,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Calculate_growth",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> * &>",462,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Global_Service_Locator>,Global_Service_Locator *,1>::_Compressed_pair<std::default_delete<Global_Service_Locator>,Global_Service_Locator *,1><Global_Service_Locator * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > const &>",294,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Graphic_Button::UI_Component_Graphic_Button",29,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_initialize_default_local_stdio_options",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> > >::deallocate",154,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<int>,std::_Vector_val<std::_Simple_types<int> >,1>::_Compressed_pair<std::allocator<int>,std::_Vector_val<std::_Simple_types<int> >,1><>",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::pbackfail",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::_Init",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?always_noconv@codecvt_base@std@@QBE_NXZ",8,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"__scrt_initialize_onexit_tables",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Draw_With_Complex_Entity_Animation",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::empty",42,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::~_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Destroy",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Move_alloc",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
