Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::vector<int,std::allocator<int> >::vector<int,std::allocator<int> >",57,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_UIntegral_to_buff<char,unsigned int>",165,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Debug_range2<char *>",165,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::distance<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *>",98,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Load_Jobs",1,0.02,0.00,2.90,0.01,"Project_Valerian.exe",
"?getloc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QBE?AVlocale@2@XZ",8,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"UI_Component_Graphic_Button::~UI_Component_Graphic_Button",94,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Uninitialized_backout_al<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >",211,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Umove_if_noexcept1",51,0.02,0.00,0.04,0.00,"Project_Valerian.exe",
"std::vector<node,std::allocator<node> >::_Has_unused_capacity",148,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::_Ucopy<int *>",48,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::max_size",262,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Player_Diagnostic::UI_Window_Player_Diagnostic",2,0.09,0.00,5.55,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >::_Rmost",382,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::_Init",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"[MSVCP140D.dll]",1,0.00,0.00,0.01,0.01,"MSVCP140D.dll",
"std::addressof<std::_Vector_val<std::_Simple_types<node> > >",596,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_move_al_unchecked<node *,node *,std::allocator<node> >",18,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Projectile_Template::Projectile_Template",53,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >",8,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Unchecked<std::_Vector_val<std::_Simple_types<node> > >",592,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<node> >::construct<node,node const &>",148,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Getal",111,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_copy<int *,int *,std::allocator<int> >",48,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_move_al_unchecked<UI_Component_Graphic_Button *,UI_Component_Graphic_Button *,std::allocator<UI_Component_Graphic_Button> >",13,0.00,0.00,0.03,0.00,"Project_Valerian.exe",
"FC_MapFree",5,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"UI_Component_Graphic_Button::UI_Component_Graphic_Button",65,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Get_size_of_n<4>",264,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Copy_memmove<Coordinate *,Coordinate *>",28,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::max_size",56,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_GetStringASCII",5,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<UI_Component_Graphic_Button *,std::allocator<UI_Component_Graphic_Button> >::_Emplace_back<UI_Component_Graphic_Button>",44,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Calculate_growth",51,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Job_Template::~Job_Template",54,0.01,0.00,0.03,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<Coordinate>,std::_Vector_val<std::_Simple_types<Coordinate> >,1>::_Get_first",394,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Vector_val<std::_Simple_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >",176,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<int> >::_Vector_val<std::_Simple_types<int> >",129,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Change_array",28,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >::_Lmost",420,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Rechecked<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *>",211,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Return_Object_By_Type_And_Array_Num",276,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<node,std::allocator<node> >::_Emplace_reallocate<node const &>",18,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"UI_Component_Graphic_Button::`scalar deleting destructor'",65,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Ptr_copy_cat<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >",160,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> > >::destroy<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> *>",924,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Change_Entity_Current_Animation",275,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::_Emplace_reallocate<UI_Component_Graphic_Button>",13,0.01,0.00,0.08,0.00,"Project_Valerian.exe",
"std::vector<node,std::allocator<node> >::vector<node,std::allocator<node> >",4,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::forward<std::allocator<char> const &>",330,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<UI_Component_Graphic_Button> >::destroy<UI_Component_Graphic_Button>",65,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Destroy_range1<std::allocator<UI_Component_Graphic_Button> >",26,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<node> >::construct<node,node>",114,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<node const &>",444,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_move<node *,node *,std::allocator<node> >",18,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Object_Service_Locator::Return_Object_Pointer",292,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<node>,std::_Vector_val<std::_Simple_types<node> >,1>::_Get_first",358,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::_Orphan_range",36,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<node,std::allocator<node> >::push_back",148,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >::_Lrotate",152,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::_Move_from",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<node,std::allocator<node> > >::_Alloc_proxy",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::select_on_container_copy_construction",160,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::`scalar deleting destructor'",105,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<UI_Component_Graphic_Button>",151,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_common_main_seh",1,100.00,0.00,"11,827.31",0.01,"Project_Valerian.exe",
"Scene_Graph::__autoclassinit2",1,0.00,0.00,0.01,0.01,"Project_Valerian.exe",
"node::node",324,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::_Get_data",158,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unchecked<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *>",196,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Array::Clear_All",165,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_move<Coordinate *,Coordinate *,std::allocator<Coordinate> >",28,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::__autoclassinit2",16,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >",1,0.00,0.00,0.03,0.01,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::pop_back",25,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unchecked<char *>",330,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"U8_strdup",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::underflow",17,0.01,0.00,0.04,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<int,std::allocator<int> > > >::destroy<std::vector<int,std::allocator<int> > >",105,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Message_Array>,Message_Array *,1>::_Get_second",170,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unfancy<Coordinate>",306,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Ptr_move_cat<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >",51,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::empty",75,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><int>",258,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Orphan_all",32,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::back",50,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Object_Diagnostic::`default constructor closure'",2,0.00,0.00,0.10,0.00,"Project_Valerian.exe",
"std::_Unfancy<UI_Component_Graphic_Button>",130,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unfancy<node>",410,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Game_Library",1,12.36,0.00,"1,461.36",0.01,"Project_Valerian.exe",
"std::_Destroy_range1<std::allocator<int> >",264,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<Tile_Queue *,std::allocator<Tile_Queue> >::_Emplace_back<Tile_Queue>",50,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Distance1<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *>",98,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Buy_if_not_node<std::pair<Coordinate const ,bool> &>",306,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const &>",196,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > const &>",196,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_move_al_unchecked<std::vector<int,std::allocator<int> > *,std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >",9,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Global_Service_Locator,std::default_delete<Global_Service_Locator> >::_Myptr",17,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::_Emplace_reallocate<Tile_Queue>",14,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Rechecked<int *,int *>",264,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::empty",42,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::_Orphan_all",22,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?_Init@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXXZ",24,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>::_Get_first",306,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Umove_if_noexcept",51,0.02,0.00,0.04,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> > >::max_size",306,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::basic_filebuf<char,std::char_traits<char> >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Job_Template::Job_Template",54,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?gptr@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IBEPADXZ",79,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Myproxy",72,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_common_main",1,100.00,0.00,"11,827.32",0.01,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >::_Max",138,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<int,std::allocator<int> > > >::construct<std::vector<int,std::allocator<int> >,std::vector<int,std::allocator<int> > >",57,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Uninitialized_move_al_unchecked<Tile_Queue *,Tile_Queue *,std::allocator<Tile_Queue> >",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
