Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::deallocate",211,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::operator*",153,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > &>",580,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::use_facet<std::codecvt<char,char,_Mbstatet> >",8,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::move<std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > &>",339,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Get_size_of_n<16>",221,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Projectile_Template::Projectile_Template",53,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::vector<int,std::allocator<int> >",57,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >",1,0.00,0.00,0.01,0.01,"Project_Valerian.exe",
"std::pointer_traits<std::pair<Coordinate const ,bool> *>::pointer_to",153,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Generic::UI_Component_Generic",65,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Update",1,1.36,0.00,112.93,0.01,"Project_Valerian.exe",
"std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,std::_Iterator_base12>::operator--",122,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Myfirst",82,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::distance<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const *>",98,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::_Get_data",146,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >",482,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,std::_Iterator_base12>::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,std::_Iterator_base12>",153,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >,std::_Vector_val<std::_Simple_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >,1>::_Get_first",422,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >",8,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"?getloc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QBE?AVlocale@2@XZ",8,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::__autoclassinit2",153,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Generic::`default constructor closure'",50,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Release",211,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"`eh vector constructor iterator'",634,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> > >::deallocate",154,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Emplace_back_with_unused_capacity<std::vector<int,std::allocator<int> > const &>",15,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"FC_MapFind",75,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<UI_Component_Graphic_Button> >::construct<UI_Component_Graphic_Button,UI_Component_Graphic_Button>",65,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"load_assets",1,1.56,0.00,129.55,0.01,"Project_Valerian.exe",
"UI::UI",1,0.25,0.00,21.01,0.01,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Mylast",80,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > const &>",294,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_CreateFont",5,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >::_Emplace_back<std::vector<int,std::allocator<int> > >",57,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Emplace_reallocate<Coordinate const &>",14,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Buyheadnode",1,0.00,0.00,0.03,0.01,"Project_Valerian.exe",
"std::forward<std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >",336,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> > >::try_emplace<>",153,0.06,0.00,0.03,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Getal",102,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >",352,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_common_main",1,99.97,0.00,"8,313.06",0.01,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<int> >::_Vector_val<std::_Simple_types<int> >",129,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Object_Diagnostic::`default constructor closure'",2,0.00,0.00,0.19,0.00,"Project_Valerian.exe",
"AI_Stats_Component::Adjust_Stat",153,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Myproxy",63,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<int,std::allocator<int> > > >::construct<std::vector<int,std::allocator<int> >,std::vector<int,std::allocator<int> > >",57,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::basic_filebuf<char,std::char_traits<char> >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"set_color",34,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::_Emplace_reallocate<UI_Component_Graphic_Button>",13,0.01,0.00,0.05,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<UI_Component_Graphic_Button *,std::allocator<UI_Component_Graphic_Button> >::_Emplace_back<UI_Component_Graphic_Button>",44,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,std::_Iterator_base12>::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,std::_Iterator_base12>",155,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_String_val<std::_Simple_types<char> >::_Check_offset",106,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Job_Template::Job_Template",54,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Unfancy<int>",600,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_move_al_unchecked<std::vector<int,std::allocator<int> > *,std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >",9,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"FC_Init",10,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"U8_strdup",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_file_policy::set_fmode",1,0.00,0.00,0.01,0.01,"Project_Valerian.exe",
"std::_Uninitialized_move_al_unchecked<UI_Component_Graphic_Button *,UI_Component_Graphic_Button *,std::allocator<UI_Component_Graphic_Button> >",13,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"Game_Library::Game_Library",1,17.30,0.00,"1,438.35",0.01,"Project_Valerian.exe",
"UI_Component_Message_Stream::Draw",1,0.00,0.00,0.35,0.01,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<int,std::allocator<int> > > >::destroy<std::vector<int,std::allocator<int> > >",81,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<int,std::allocator<int> >::~vector<int,std::allocator<int> >",105,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_common_main_seh",1,99.97,0.00,"8,313.06",0.01,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::_Orphan_all",18,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >,bool>::~pair<std::_Tree_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >,bool>",153,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::underflow",17,0.01,0.00,0.04,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::~_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Uninitialized_backout_al<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >",211,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::push_back",153,0.01,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >::_Getpfirst",47,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>::_Get_first",463,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Vector_val<std::_Simple_types<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > >",176,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__isa_available_init",1,0.00,0.00,0.01,0.01,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::back",42,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Graphic_Button::~UI_Component_Graphic_Button",71,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Alloc_proxy",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Stats_Component::Return_Object_Type","1,710",0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<int>,std::_Vector_val<std::_Simple_types<int> >,1>::_Get_first",528,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"vsnprintf",39,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_filebuf<char,std::char_traits<char> >::_Init",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_GetStringASCII",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"FC_Draw",34,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Unchecked<int *>",792,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?gptr@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IBEPADXZ",79,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Tree_const_iterator<std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > > >::operator=",122,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"_onexit",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Destroy_range1<std::allocator<std::vector<int,std::allocator<int> > > >",19,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Rechecked<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *,std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > *>",211,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Change_array",14,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"Game_Library::Load_Item_Templates",1,0.04,0.00,3.14,0.01,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Emplace_reallocate<std::vector<int,std::allocator<int> > const &>",9,0.01,0.00,0.08,0.00,"Project_Valerian.exe",
"FC_ClearFont",5,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::forward<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> * &>",462,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::max_size",28,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const &>",196,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>,1>::_Get_first",396,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Orphan_all",16,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Projectile_Template::~Projectile_Template",3,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::addressof<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> *>",924,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"set_color_for_all_caches",34,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > >::_Umove_if_noexcept",51,0.03,0.00,0.04,0.00,"Project_Valerian.exe",
"FC_RectUnion",40,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?_Init@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXXZ",24,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >::_Min",241,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
